COMPANY;MES;ANO;VALOR;DATA_EMISSAO;NOTA
a98133f5318f13c43c799ed82a6f90db3ec58ae04957165399eb61d2394c6462;1;2021;85480,8825;04/02/21;19161
06f8949a562ed73c3dc89e637148a5c3c5095cb037accaef1364521c962ffedb;1;2021;25534,7925;04/02/21;19316
2c92c75475931af9f18d26afafc7122da433432ffa334531cb88f40f3dd875da;1;2021;248806,9125;04/02/21;19643
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;1;2021;9685,905;29/01/21;257916
e08334fc83e0a68caff92b234101093144ea6af3c86edb14e5e0bb74bc2ca194;1;2021;24873,855;29/01/21;16457
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;1;2021;979,0125;29/01/21;259908
a2f2a2628fb145a8a6128f57ba023efec5d552f2d1ec7f3ec88d03434411720e;1;2021;115267,545;30/01/21;5070
82506e17462cb23051987529a7a3a412bba138e63bd31c0634dc047114da8e8b;1;2021;16217,355;29/01/21;62465
43261d5727c06339359c5f0aace80318821cac1141a039987b63b6a1a64bdd36;1;2021;703330,1475;29/01/21;117038
f9cfe62241b0a57a1a97429fd7b5239a51a504eee98af5cb145aeb6fabe446d9;1;2021;117113,835;29/01/21;68425
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;1;2021;39246,4575;29/01/21;256919
43261d5727c06339359c5f0aace80318821cac1141a039987b63b6a1a64bdd36;1;2021;605400,3675;29/01/21;118035
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;1;2021;5079,36;29/01/21;258913
c36ca8cef2aaa896eda0383a1a1af7df8b084b24e56c1e8c5c386d356ff3689d;1;2021;44287,44;29/01/21;73962
b4b11c57c7ec0324ee2acd456592f8bbe254eb5d11521c76666a71a80e2c98e0;1;2021;42990,3525;01/02/21;21327
a2ff02c6fa90fabd4b6bc0a51fbe50a5c1c1c4c8fc2e694b51a35ddd5d0a43a4;1;2021;10135,9425;02/02/21;21174
0b4bfb7277f2d169e7c3b6fd22656e818ac6e1c4ccc8d35dff2ede68fe155425;1;2021;133774,7175;02/02/21;19814
01168cab89ceaf5ecd0e6b9aca711a04e259076b6cf1c3655063166a7f27b6a0;1;2021;66925,1475;02/02/21;21203
4f3127408ba23b9ad93d27baa364e51c116045a811ac96d75769dcd8f6b8d8c6;1;2021;3805067,3025;29/01/21;137658
6e63340d51a92f6f6688f3ffec18a3df14f0976232b975ece415669674b2baaa;1;2021;38507,625;29/01/21;261
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;3;2021;12176,94;08/04/21;26942
719be77d544c78248ed775aa5d8bb1151a6183ff35015d5a123deb4e849dc5c7;1;2021;21371,5575;02/02/21;20787
1691f36c91ffea1129900da7ea18abbe8b97204f6084723aac3657d9a735d658;1;2021;3682,2375;02/02/21;19006
a255cabc2e42f0bce1cc1636bcdc938064a4b347194cdbb17004586d1124f3bd;1;2021;32291,385;02/02/21;18983
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;3;2021;12176,94;08/04/21;26943
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;3;2021;12176,9325;08/04/21;26944
b903a20d204cc69d0875dfe63452afaec57ef0debda583e3406c6f7a0146dc14;12;2021;36815,4675;10/01/22;32403
dbc0289b7764004ee9fecfb8101ca963bb227f06b45ee5d493b41da2eab885b4;1;2021;23006,3475;02/02/21;15414
2481eaa64d814136e4a01de8913359d2417f2ae4e4fbddec5ccbff00a9173dfa;1;2021;49444,1025;04/02/21;18973
c872bd2dc895b7c6805acc5ecc0abdb62e574f4dd56f397b6096f8efc0699db6;1;2021;35934,24;04/02/21;18948
7b7ac860e214a4635068ef1295f6527abf15adbd9e1dcfd607e3b2c5b9d10d09;1;2021;38575,17;04/02/21;18914
b6ff24d53c30e7381676dbb2e3d4cbe492739770507128797243995a630fe035;1;2021;699796,5;04/02/21;19211
eb894c055c058829739241ff1ad141bd9f60c3789c55881fbb6bdf031fbdf3ad;1;2021;17855,31;04/02/21;19688
7afa0f8b13d416bad28fbf008ef89ceef78bb68bd19bca7814c400c0d3698848;1;2021;380397,3225;04/02/21;19564
b323ecbccb09fb95e36ce0dec2da4699548bdfcdfcff6cc1fa678bf5db3112fb;1;2021;26881,2975;04/02/21;18941
fde1d4640db25c634a26baf70376b7817765e0e53ee972e7d359a23e10ba00f7;1;2021;15186,795;31/01/21;21564
ac78268421dc32d7cee87d44cd9da7dc1c578b76fe86f8af62da700c6bd60603;1;2021;127210,59;02/02/21;19084
c487b40198cff7144798ee944048134f16709935dea124b2b28ed244cb568bcf;1;2021;74503,7625;04/02/21;126119
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;1;2021;48282,7875;04/02/21;416847
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;1;2021;12994,89;04/02/21;416789
85e739750a2ded64af5cff240ad9cfed7be57d190027e9b942ed5fb5dc1d4f0a;5;2021;6094,635;07/06/21;25712
dda28030d2742c7f1c012ef02d149a8a89763a9811a8404b648bd02a23737ccd;5;2021;2620,56;02/06/21;24112
b903a20d204cc69d0875dfe63452afaec57ef0debda583e3406c6f7a0146dc14;5;2021;28778,28;07/06/21;24825
659b322adda32e456e051f1d89aadb893f21ee7822701e5e0cc872d833c6da96;5;2021;5775,4275;07/06/21;77048
4968c3e79bc52f5078d32673035d7e34f7af7cc21aaf7c85fe3ad649608b659a;5;2021;17368,395;06/06/21;24077
9f92166005c86077f9cb6c11e7027631f5b2fd35235724a19346554a19298155;5;2021;108618,8925;08/06/21;9125
a98133f5318f13c43c799ed82a6f90db3ec58ae04957165399eb61d2394c6462;6;2021;84050,7675;07/07/21;24042
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;6;2021;11844,1875;07/07/21;29882
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;6;2021;11844,195;07/07/21;29881
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;6;2021;11844,195;07/07/21;29880
0dd25a9acdbefa7af129a692af0ab2b06fdcaa48a9d43228d347c2f25f94657f;6;2021;34590,87;07/07/21;2968
0dd25a9acdbefa7af129a692af0ab2b06fdcaa48a9d43228d347c2f25f94657f;6;2021;34590,8775;07/07/21;2969
0dd25a9acdbefa7af129a692af0ab2b06fdcaa48a9d43228d347c2f25f94657f;6;2021;34590,87;07/07/21;2967
22d9d5cffc8a719720bdb1842a4a625e22539fb14e09b719c49bda55a9c4bbd7;6;2021;53912,8575;07/07/21;24086
8ee9dce4510479f9e153df273e778e86ee30b54a2fcd4e5f9473ecfc4bed2dd2;6;2021;238746,9975;06/07/21;178154
659b322adda32e456e051f1d89aadb893f21ee7822701e5e0cc872d833c6da96;6;2021;5721,33;07/07/21;78102
8ee9dce4510479f9e153df273e778e86ee30b54a2fcd4e5f9473ecfc4bed2dd2;6;2021;351941,8275;06/07/21;179155
fd381d894fc086bfddb39831b03e5d7429c271b67da827edfa28a3fdd94f2ae9;7;2021;87862,89;02/08/21;25094
1a9aafb5a9940468d66fbd92f3afe5736ac9d0ba178b6c1ad7bfedba9900c313;7;2021;205294,215;02/08/21;16910
7e0e496542d3d1478dbaad4d68d0d2b893fdaa543a46ceaa2f2ad7d90ab2bf4c;7;2021;26229,465;02/08/21;25089
6fee5b3f64ac1ac4e6e189ad578067437335a10f43c692754dcd752bda273cb2;7;2021;44736,6975;02/08/21;25101
99114b23bc955eeb692d1235690ce161950433524a5904fd45c061d443264894;7;2021;3779,565;05/08/21;1133
99114b23bc955eeb692d1235690ce161950433524a5904fd45c061d443264894;7;2021;3779,565;05/08/21;1134
99114b23bc955eeb692d1235690ce161950433524a5904fd45c061d443264894;7;2021;3779,5725;05/08/21;1135
a98133f5318f13c43c799ed82a6f90db3ec58ae04957165399eb61d2394c6462;7;2021;106421,385;05/08/21;25549
020f4437c773d4dba3bf6bf2a4ebe3d40b5946b6f0f19fae1279b84f9d68c8de;7;2021;94982,0325;02/08/21;25071
df87b5390dd86fda1736d40e849af12da1ecee378d5dc6285d5bb249664ba18d;7;2021;83946,285;02/08/21;25955
74c283d4b5f864f90526e24d93a4e6ef9d876d606b4fcbfb9a97568b2bd0a940;7;2021;139163,1;03/08/21;255
3867c1e887f0e47ba506a2118ec2e5004df8fea2e785c6fd66f620751c2f8bc3;7;2021;81481,305;02/08/21;25079
862fac48a58dcd2c50f52aa80824cc1457694fc1e521799915755c670a3f7239;7;2021;364189,695;02/08/21;25298
06f8949a562ed73c3dc89e637148a5c3c5095cb037accaef1364521c962ffedb;7;2021;34230,5325;05/08/21;25328
2dd7bca402c55d23997f8b33f2cf08be6172cbcc8a39a7cb480a006093edcb2a;7;2021;118508,0925;03/08/21;7756
471e0ed7fedbefe3e45789eaa4d7ca2eef69354dd4077d4718e88606fe589fc3;7;2021;112841,76;03/08/21;13235
6e75e41386adae166aa3a3c374e883e355591a2f1830438569b3610c70f7a968;7;2021;8757,57;03/08/21;5445
b470b5aee95229627587e41113f76eac907c0d9c982027468eeff519880af337;7;2021;56148,195;03/08/21;2559
10211c51e0abcf515c64a8aaeab418cc2064a17b27f812c7292b0fb67335acb3;8;2021;194997,7575;02/09/21;2367
d0ac63607a1b3610d3b176cc0fcc83bbcf81c5cec38245c6ba78997c66b6754d;8;2021;109028,535;31/08/21;26908
615c418ee45134270af9566b7eb4274cb44b1248acff1e8446d7370ab9425481;8;2021;286960,665;02/09/21;27066
a5da86a7a614ef3bb5f560f59d230c0a10686c1cc9ff1610518b7f1941592b7f;8;2021;673609,605;02/09/21;27105
8ef1c0721505ef16f6608a4352842edefbc4241f717085c215e6bd09737509b1;8;2021;310333,1925;01/09/21;26109
3d39e570b623e785da6a4c1cbf6afcf8bedb68e4bbf1167b8b5a90a6192c7b57;8;2021;62969,4225;02/09/21;30028
d4600a68a18eb94eb7becb7598a1d3f6f36eada58881fc6eb8249ad82186f047;8;2021;144249,6825;31/08/21;27015
2e2eda81b59ddb85ac6689cc7b89415a09201455f1f62afe55fb494b58882232;8;2021;375782,3325;31/08/21;5446
6e75e41386adae166aa3a3c374e883e355591a2f1830438569b3610c70f7a968;2;2021;2507,085;12/03/21;257
a23dd91fcce4545840044e21ea5a1e917e7d4b65333664a15f91391304ed52de;3;2021;507460,7325;31/03/21;20845
7e0e496542d3d1478dbaad4d68d0d2b893fdaa543a46ceaa2f2ad7d90ab2bf4c;3;2021;20616,9675;01/04/21;20954
40683820fbf9ffb61fb3aa409771647298d723e9a05404bc3b6a27139d7a0ee9;3;2021;211104,675;31/03/21;1277
1a9aafb5a9940468d66fbd92f3afe5736ac9d0ba178b6c1ad7bfedba9900c313;3;2021;168221,4225;01/04/21;12780
8ef1c0721505ef16f6608a4352842edefbc4241f717085c215e6bd09737509b1;3;2021;197892,7275;01/04/21;20919
daf287c1a089a45168d2d09c081c2ec78d27a96828e509ccd61958ea9e4fa876;3;2021;89366,28;01/04/21;20895
3867c1e887f0e47ba506a2118ec2e5004df8fea2e785c6fd66f620751c2f8bc3;3;2021;76346,415;01/04/21;20948
2eb589ea2a9b682d8089ea02ae89e83abb50d6bf5915fda02da481a707f9fdee;3;2021;122097,9225;01/04/21;20919
edd1089cd0dfdc89dc520b3f2699b03392a0e8ce06e99ef2988c7dbe81436f6e;3;2021;110218,2225;01/04/21;21187
21627aaa6c69151d30ee733b54f604d0904aecd9eedea1e01f8e03c8f761d431;3;2021;38805,1425;01/04/21;20919
fcc0ed74056343fac863f959ebeeedab3fd4a07405b0145931a8106b412355b0;3;2021;126531,81;01/04/21;21821
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;3;2021;2069287,2;24/03/21;160881
6fee5b3f64ac1ac4e6e189ad578067437335a10f43c692754dcd752bda273cb2;3;2021;35511,8325;01/04/21;20963
0b4bfb7277f2d169e7c3b6fd22656e818ac6e1c4ccc8d35dff2ede68fe155425;3;2021;132030,39;01/04/21;21828
6a46153f1a68a656a96d970de7935258802f22f837a767752c22a7d8d023f2d8;3;2021;5594,61;01/04/21;9207
fd381d894fc086bfddb39831b03e5d7429c271b67da827edfa28a3fdd94f2ae9;3;2021;71788,9725;01/04/21;20960
1d4f844fde4a1cd392d8a9f0e8d951eab23640d2ebc8e53bd9d4fe7e31345ae2;3;2021;144006,2775;01/04/21;20917
719be77d544c78248ed775aa5d8bb1151a6183ff35015d5a123deb4e849dc5c7;3;2021;21698,1375;01/04/21;22802
020f4437c773d4dba3bf6bf2a4ebe3d40b5946b6f0f19fae1279b84f9d68c8de;3;2021;66193,53;01/04/21;20936
0c8dc5cabccd367552341f7699add336791dafca08e8334dd7245d054cd4355b;3;2021;68324,7075;01/04/21;20919
845d183f8f7f260efc1b1e7209c257dca861e2794f36dd92e81cd2e56c18ac39;3;2021;418079,1225;01/04/21;20893
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;12;2020;1624,0725;11/01/21;53979
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;12;2020;5942,9775;11/01/21;53278
af4ed271e23ce820f6cd9b9a0e13134abe96dfab6443359ac34ba3623ac792d4;12;2020;9822,9;14/01/21;18004
21dd71c0d751e9e224d45699b6b1088a12fd25905bbfe66dee87274a08bc2a40;1;2021;21301,86;05/02/21;11668
21dd71c0d751e9e224d45699b6b1088a12fd25905bbfe66dee87274a08bc2a40;1;2021;21301,86;05/02/21;11669
471e0ed7fedbefe3e45789eaa4d7ca2eef69354dd4077d4718e88606fe589fc3;1;2021;91832,985;01/02/21;7057
2dd7bca402c55d23997f8b33f2cf08be6172cbcc8a39a7cb480a006093edcb2a;1;2021;30154,2825;03/02/21;1422
21dd71c0d751e9e224d45699b6b1088a12fd25905bbfe66dee87274a08bc2a40;1;2021;21301,86;05/02/21;11667
2dd7bca402c55d23997f8b33f2cf08be6172cbcc8a39a7cb480a006093edcb2a;1;2021;30154,2825;03/02/21;1421
40659c5ecd638066aa5ef2b7a62956b1600c84c0e49aeadd844488ae23ac90de;1;2021;57711,21;04/02/21;20966
2dd7bca402c55d23997f8b33f2cf08be6172cbcc8a39a7cb480a006093edcb2a;1;2021;30154,2825;03/02/21;1420
392ef1fb920cb300db67553e381e82657e6ae401ebeb987f1e19ea1ec1f6afe1;1;2021;68468,9925;05/02/21;8932
df87b5390dd86fda1736d40e849af12da1ecee378d5dc6285d5bb249664ba18d;3;2021;64880,925;01/04/21;21824
cd132417c152f85602ab871148411f353a2cb4a4b38ad159a999a55bec4ddc3b;3;2021;386772,375;31/03/21;21287
b7e0915805d9cfda3287eec418086c58877c5b28f9b5bc297a2766755bdb26ca;3;2021;1115882,8125;01/04/21;17418
86bb5ba0b4dcb6cdb3fa4735d0768c6876cdb5750fda5fefbdccf9ed9e91119f;3;2021;9451,2075;31/03/21;138443
a98133f5318f13c43c799ed82a6f90db3ec58ae04957165399eb61d2394c6462;3;2021;86404,1475;06/04/21;21226
43261d5727c06339359c5f0aace80318821cac1141a039987b63b6a1a64bdd36;3;2021;710881,2525;31/03/21;121068
61c61504181d2e6c8bf66ab9fcb25fdfb140c8d40e5e3f623bc817d4e0fc4b91;3;2021;288355,4175;06/04/21;21337
689c4ed068fcc90bfaca0797b92d5e6acaa9c6861f721debe5531fc224b5d974;3;2021;62496,0975;31/03/21;20921
06f8949a562ed73c3dc89e637148a5c3c5095cb037accaef1364521c962ffedb;3;2021;25809,795;06/04/21;21373
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;3;2021;9808,815;31/03/21;156531
b6ff24d53c30e7381676dbb2e3d4cbe492739770507128797243995a630fe035;3;2021;707239,305;01/04/21;21241
659b322adda32e456e051f1d89aadb893f21ee7822701e5e0cc872d833c6da96;3;2021;5705,6925;07/04/21;74950
a482a0e428652dab263c14aca8dbc95c9a263e1b11b195f90efbc39d92827016;3;2021;57063,0825;06/04/21;12002
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;3;2021;145394,385;31/03/21;158587
b28ce0e3c5b6c6e8bb4d0c7bcd0897263fd76ed149a4b1f00387ea24080fb04b;3;2021;50349,36;07/04/21;22727
2c92c75475931af9f18d26afafc7122da433432ffa334531cb88f40f3dd875da;3;2021;251497,5075;06/04/21;21848
cb8798d47958a9b3b559044ea3a321c464895ab9656e802a542bd93eb172c794;3;2021;4179,075;06/04/21;20903
86bb5ba0b4dcb6cdb3fa4735d0768c6876cdb5750fda5fefbdccf9ed9e91119f;3;2021;21830,4525;31/03/21;139460
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;3;2021;349331,55;31/03/21;151426
7afa0f8b13d416bad28fbf008ef89ceef78bb68bd19bca7814c400c0d3698848;3;2021;400083,495;01/04/21;21596
cebf4828a0e9fadd6fb829ebc919069a82eb7bb7589c6a0302dd350813d63d39;3;2021;28745,745;31/03/21;20939
c36ca8cef2aaa896eda0383a1a1af7df8b084b24e56c1e8c5c386d356ff3689d;3;2021;42443,205;31/03/21;75976
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;3;2021;39638,6475;31/03/21;264976
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;3;2021;6868,815;31/03/21;153476
f9cfe62241b0a57a1a97429fd7b5239a51a504eee98af5cb145aeb6fabe446d9;3;2021;115611,4575;31/03/21;70442
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;3;2021;14931,9825;31/03/21;159610
72f216d3729ab95bac50f075f1447d1eb03c0f9d12350a11131bb7ce4b55a555;3;2021;79545,495;31/03/21;25243
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;3;2021;989,5875;31/03/21;268027
0f96e946bf2ea26ddbcda3cc19aa52fecbe9d08c518d6649289e2c95b47f4c52;3;2021;2125,6875;02/04/21;22006
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;3;2021;9788,325;31/03/21;265993
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;3;2021;15433,0725;31/03/21;154497
491bb00e057e3c45bf3d4a3575a8e66f1e5ba48f51115a07c83b77ecfb77e10d;3;2021;80675,3025;06/04/21;21093
2481eaa64d814136e4a01de8913359d2417f2ae4e4fbddec5ccbff00a9173dfa;3;2021;50430,075;05/04/21;20972
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;3;2021;1993138,725;31/03/21;149354
b903a20d204cc69d0875dfe63452afaec57ef0debda583e3406c6f7a0146dc14;3;2021;29306,6175;07/04/21;22773
7b7ac860e214a4635068ef1295f6527abf15adbd9e1dcfd607e3b2c5b9d10d09;3;2021;38991,8325;01/04/21;20926
43261d5727c06339359c5f0aace80318821cac1141a039987b63b6a1a64bdd36;3;2021;611896,17;31/03/21;122085
c872bd2dc895b7c6805acc5ecc0abdb62e574f4dd56f397b6096f8efc0699db6;3;2021;36322,3875;01/04/21;20964
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;3;2021;8469,9375;31/03/21;157550
b323ecbccb09fb95e36ce0dec2da4699548bdfcdfcff6cc1fa678bf5db3112fb;3;2021;27145,7175;05/04/21;22938
bea410d04f41874bdd9a20431b1ac7f0596f1521ea27ae828f75fe13d157b417;3;2021;109836,99;06/04/21;21373
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;3;2021;2830,0275;31/03/21;160627
4f3127408ba23b9ad93d27baa364e51c116045a811ac96d75769dcd8f6b8d8c6;3;2021;3850391,4375;31/03/21;139883
ea71d6b861cca8d73dc2447cf91efd30c23b5432e2f8c60ad45514648b938e4d;3;2021;173299,395;07/04/21;20913
d446baaa624ef831ac08a15737b46cbf343e06d7c8c18d93773eecf427b8fb2d;3;2021;29365,9275;07/04/21;1399
3dcb7ffbc2a750b828bf36a89aaf970bf009d5ade1073bfef7bceef2ecf46b82;3;2021;178215,0975;07/04/21;21374
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;3;2021;5132,19;31/03/21;267010
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;3;2021;9697,47;31/03/21;155514
a2f2a2628fb145a8a6128f57ba023efec5d552f2d1ec7f3ec88d03434411720e;3;2021;116503,38;31/03/21;7084
6e63340d51a92f6f6688f3ffec18a3df14f0976232b975ece415669674b2baaa;3;2021;21056,46;31/03/21;2273
dda28030d2742c7f1c012ef02d149a8a89763a9811a8404b648bd02a23737ccd;3;2021;2688,8625;06/04/21;22063
7db6becc21dc8fd7912d1caa7edb8f2ada9fa794c3e9ba4f5a36b2e605df2151;3;2021;10503,7425;01/04/21;33019
6f3dbd28708af1ddbfbe650c741aed5b9924a26a492ae1f7a515ff0490f49bf8;3;2021;57883,8375;31/03/21;13748
4922128e8028734fd986c13f2b7462f7a67d6751adfab811c905821a51b6c59f;3;2021;228126,6675;31/03/21;17576
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;3;2021;160096,0875;31/03/21;150397
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;3;2021;109504,3725;31/03/21;152457
b323ecbccb09fb95e36ce0dec2da4699548bdfcdfcff6cc1fa678bf5db3112fb;3;2021;27145,7175;01/04/21;20954
568494e204be7c505a1e6d18fc2bd5d498a9ad89ba439cdafda3b3ed391def31;3;2021;49708,4475;31/03/21;1277
eb894c055c058829739241ff1ad141bd9f60c3789c55881fbb6bdf031fbdf3ad;3;2021;18048,1575;01/04/21;21701
adff7f33d1a24b2bf8eb59749dbc1281ab9277476f508a8edfc360599f83b9e5;3;2021;9976,5;07/04/21;20949
e08334fc83e0a68caff92b234101093144ea6af3c86edb14e5e0bb74bc2ca194;3;2021;24292,2525;31/03/21;18471
43df7b0fa6398254398f33e6a90df697687ade401dbd8329d879f07469268a98;3;2021;19529,595;07/04/21;21527
4968c3e79bc52f5078d32673035d7e34f7af7cc21aaf7c85fe3ad649608b659a;3;2021;13914,4575;06/04/21;22028
701945ede728d4dd706cf687f3410fd6b7271b7380fef0152d36be10d076e803;3;2021;32686,0575;08/04/21;14490
cebf4828a0e9fadd6fb829ebc919069a82eb7bb7589c6a0302dd350813d63d39;5;2021;28202,04;31/05/21;22983
af4ed271e23ce820f6cd9b9a0e13134abe96dfab6443359ac34ba3623ac792d4;5;2021;9540,9675;31/05/21;26756
e17db64a4ebb9834378a0152214daaa105908fc48665c06b4e7a846653925a97;5;2021;570578,1;01/06/21;6266
b470b5aee95229627587e41113f76eac907c0d9c982027468eeff519880af337;5;2021;60604,4775;07/06/21;347
b470b5aee95229627587e41113f76eac907c0d9c982027468eeff519880af337;5;2021;60604,4775;07/06/21;346
b470b5aee95229627587e41113f76eac907c0d9c982027468eeff519880af337;5;2021;60604,47;07/06/21;348
1691f36c91ffea1129900da7ea18abbe8b97204f6084723aac3657d9a735d658;5;2021;3655,185;01/06/21;23066
1fe80c8dfe8051d2cbba66946d8d3f38fc70b6c7ac44211363f67f96ee983112;5;2021;12546,045;01/06/21;23831
da234e28d18b9cff96e5e5330bdde529bcbe2c4a131dc9efbd6d062a9bba5fa7;5;2021;335975,8125;01/06/21;9130
0f96e946bf2ea26ddbcda3cc19aa52fecbe9d08c518d6649289e2c95b47f4c52;5;2021;2087,43;02/06/21;24058
dbc0289b7764004ee9fecfb8101ca963bb227f06b45ee5d493b41da2eab885b4;5;2021;22991,4;01/06/21;19472
40733f05df1c2b6e8cbe0a27dd918ec7fb0ef831c37aaaed90bcc2de521e12e3;5;2021;385341,42;01/06/21;1295
c545e8d6e41ea7e0dd07532d1f1cb4c12e9778140fa1a60065b8a9b04e5b63c8;2;2021;34124,22;01/03/21;13713
cb1f53e634bb83b35b3299fb6a00d6e15fb71b742496dedda49ee6e267e7b810;2;2021;350070,255;01/03/21;25268
3867c1e887f0e47ba506a2118ec2e5004df8fea2e785c6fd66f620751c2f8bc3;2;2021;73119,3075;01/03/21;19931
6e54ba0504e870c69594c2889f3f76c6f81520fed24c433ca862455ececa4750;2;2021;12386,73;26/02/21;20798
fde1d4640db25c634a26baf70376b7817765e0e53ee972e7d359a23e10ba00f7;2;2021;15399,48;26/02/21;22563
6804ebaffa50ed076556c65f8b1a3184ff16eca1588f6b2428c9242f1f13252a;2;2021;164780,04;02/03/21;21803
2418473f0123dfe994ad32065830f2f2b47806638d03dc96ee0ed4b0008bb9ed;2;2021;107996,5275;01/03/21;20210
b72e8d7309bfa5f284bede746688946396f3c82d453ddad09dfe92b97e73824d;2;2021;294424,38;02/03/21;21807
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2;2021;15480,105;28/02/21;140648
b7e0915805d9cfda3287eec418086c58877c5b28f9b5bc297a2766755bdb26ca;2;2021;1113542,745;01/03/21;16397
ed469c39a56f062b09e2d930ca0bd68820bf1348f3a202584f0c241675d7261a;2;2021;57089,955;02/03/21;20944
732b9ab1a0914c5cc3e1c105d33328a31c36242be6af1ee0ce099f5f75b92ca7;2;2021;147528,5025;26/02/21;20814
3a80a0add00aa05156487dc5bceb0f1647bb80425a4f03bf77193f110a98766f;2;2021;19205,625;26/02/21;119436
a3a8e7c4aae18f94595e1063a890f1067373ec9588d892ea1948fb943e1ea041;2;2021;320503,995;26/02/21;21749
ae610f52f0590cbb6677b030fe70405ee7aa96e97d61d79e32122fa90d797ab1;2;2021;566975,01;26/02/21;21808
261e7698ac0ed1bcc42b495c14348db83fdb698e924d16dc92273910479fb282;2;2021;312983,7075;02/03/21;14655
1fe80c8dfe8051d2cbba66946d8d3f38fc70b6c7ac44211363f67f96ee983112;2;2021;12814,8;02/03/21;20775
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2;2021;160586,07;28/02/21;136554
04e7332ff0dbda4829c0f3c092472da5717164ed96064b6d057cfd02748d4ff8;2;2021;134012,1;28/02/21;19882
a7bde2da1d51644fbc982d6f668b7fdd9f316f2b2ac3492a9a0c2e93d73b147f;2;2021;193774,425;28/02/21;11774
a0e3f9c641c8babca15e4e7c8c2e09a9c63f5559adf1847d74b3fe307db9f3aa;2;2021;278239,875;26/02/21;20795
fd381d894fc086bfddb39831b03e5d7429c271b67da827edfa28a3fdd94f2ae9;2;2021;72008,895;01/03/21;19943
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;2;2021;156419,985;02/03/21;157183
0ce1b3cf2bd00bfd27b25fb6a2d9665a27e6866f3f9c424b85591ef4cc6a6b59;2;2021;232469,9175;28/02/21;1290
d4600a68a18eb94eb7becb7598a1d3f6f36eada58881fc6eb8249ad82186f047;2;2021;120923,8725;26/02/21;20802
6fee5b3f64ac1ac4e6e189ad578067437335a10f43c692754dcd752bda273cb2;2;2021;36227,325;01/03/21;19921
2c84739a7a4fd0e758c8791745241b4106858e96ff4e14617373ee0b27f43e0d;2;2021;35177,13;01/03/21;9889
82506e17462cb23051987529a7a3a412bba138e63bd31c0634dc047114da8e8b;2;2021;13530,51;26/02/21;63465
01168cab89ceaf5ecd0e6b9aca711a04e259076b6cf1c3655063166a7f27b6a0;2;2021;68802,48;02/03/21;22200
